0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,video_filename
0.3728490769863128,0.5324063897132874,0.0280625130981206,0.9993246793746948,0.3632653057575226,0.5228331089019775,0.0060872389003634,0.9992260932922364,0.3631658554077148,0.519663393497467,0.0060222814790904,0.999330997467041,0.3630346059799194,0.5159733891487122,0.0060174246318638,0.9995216131210328,0.3626168966293335,0.5250803232192993,0.0378905460238456,0.998983919620514,0.3620875477790832,0.5237486362457275,0.0379024744033813,0.9987189769744872,0.3614904582500458,0.5221649408340454,0.0378740690648555,0.9987971782684326,0.3659936785697937,0.4923605024814605,-0.0479316487908363,0.999515414237976,0.3645937740802765,0.5005760192871094,0.0958370640873909,0.9970986843109132,0.3812920749187469,0.5232295989990234,0.0113641889765858,0.9989001750946044,0.380739688873291,0.5266286134719849,0.0528020150959491,0.9974479675292968,0.4060574173927307,0.4656403958797455,-0.1459509432315826,0.9999662637710572,0.4072426557540893,0.4834665358066559,0.1887624114751815,0.997602880001068,0.4379515945911407,0.4744534492492676,-0.2402530461549759,0.9968494772911072,0.4467140734195709,0.4803346991539001,0.2810654938220978,0.0318230912089347,0.4771888554096222,0.5045549273490906,-0.2461982071399688,0.9929760694503784,0.4831609725952148,0.4982917606830597,0.2959775924682617,0.0815563201904296,0.4928429424762726,0.5027629733085632,-0.2715916335582733,0.9865292310714722,0.5022495985031128,0.4936719536781311,0.3082033693790436,0.1002735942602157,0.4934662282466888,0.5081642270088196,-0.2650363445281982,0.9855089783668518,0.4968051314353943,0.4947291016578674,0.2796527445316314,0.1090140342712402,0.4902644157409668,0.5084380507469177,-0.2414561659097671,0.9730831384658812,0.4932004511356354,0.4950242340564728,0.2830117046833038,0.1100089997053146,0.5307360887527466,0.4372675120830536,-0.0922380164265632,0.9989118576049804,0.534445583820343,0.473386138677597,0.0922982990741729,0.9979627132415771,0.6286543607711792,0.4122632145881653,-0.1058488562703132,0.9905009269714355,0.6284244656562805,0.4985941648483276,0.0640731528401374,0.940847873687744,0.7238562703132629,0.3809967637062073,-0.088203378021717,0.9917764663696288,0.7257978916168213,0.5326839685440063,0.0689755976200103,0.963894248008728,0.7371607422828674,0.365460455417633,-0.0902764424681663,0.9509108066558838,0.7397214770317078,0.517897367477417,0.0652451291680336,0.8929467797279358,0.7482903599739075,0.4308546781539917,-0.1713617891073227,0.9891708493232728,0.7462454438209534,0.6035210490226746,0.0086141563951969,0.9675805568695068,video1.MOV_keypoints.csv
0.3726875483989715,0.5315013527870178,0.0309480559080839,0.9993615746498108,0.3632779419422149,0.522152304649353,0.0078595643863081,0.9992632269859314,0.3631825745105743,0.5191991329193115,0.0077998866327106,0.9993610978126526,0.3630539774894714,0.5157136917114258,0.0077851861715316,0.999542236328125,0.3626271784305572,0.5241429805755615,0.0401236452162265,0.9990395307540894,0.3621001541614532,0.5227733850479126,0.0401490777730941,0.99878990650177,0.3615036010742187,0.5211300253868103,0.0401121750473976,0.9988676309585572,0.3659940958023071,0.492369145154953,-0.0478396341204643,0.999540150165558,0.3645702004432678,0.5005698204040527,0.0976265966892242,0.9972760677337646,0.3810226321220398,0.5215970873832703,0.0136040532961487,0.9989582300186156,0.3804370164871216,0.5246175527572632,0.0557248666882514,0.9975961446762084,0.4063530266284942,0.4626756310462951,-0.1365150064229965,0.9999642372131348,0.4075528085231781,0.4815567135810852,0.1884819716215133,0.9977508187294006,0.4378121197223663,0.4748080670833587,-0.1805135160684585,0.996215283870697,0.4539347290992737,0.4757197201251983,0.2674188017845154,0.0333740636706352,0.4709372818470001,0.5054107308387756,-0.1211170107126236,0.991146445274353,0.4830594658851623,0.4982585906982422,0.2728035748004913,0.0839566066861152,0.4867723286151886,0.5043209195137024,-0.1367125958204269,0.9837987422943116,0.4986104369163513,0.4947618842124939,0.2807219922542572,0.1022638157010078,0.4866746962070465,0.509219765663147,-0.136683776974678,0.98262757062912,0.4947825968265533,0.4949704706668854,0.2536767721176147,0.1114566847681999,0.4836158454418182,0.5090171694755554,-0.1177306324243545,0.968791663646698,0.4916083216667175,0.4951180219650268,0.2597578167915344,0.1127012372016906,0.5293017625808716,0.4351335167884826,-0.0878446623682975,0.9989001750946044,0.5315524935722351,0.4728108048439026,0.0878648981451988,0.9980390667915344,0.6286597847938538,0.4109585583209991,-0.103511743247509,0.9907125234603882,0.628326416015625,0.500476062297821,0.0586221143603324,0.9433116316795348,0.7234548330307007,0.3819032907485962,-0.0817904472351074,0.9917652010917664,0.724916398525238,0.5441260933876038,0.0634021759033203,0.9650750756263732,0.7373129725456238,0.368118554353714,-0.0836174935102462,0.9467697739601136,0.7397102117538452,0.5328051447868347,0.0595096983015537,0.8941150903701782,0.7470849752426147,0.4344359934329986,-0.1663360595703125,0.988974630832672,0.7450551390647888,0.6118693947792053,0.0014778783079236,0.9680367112159728,video1.MOV_keypoints.csv
0.372636616230011,0.5285617113113403,0.0304972901940345,0.9994023442268372,0.3633595407009125,0.5197166204452515,0.0070449849590659,0.9993114471435548,0.3632723391056061,0.5168654918670654,0.0069925426505506,0.999401867389679,0.363154798746109,0.5137269496917725,0.006975398864597,0.999571979045868,0.3626896440982818,0.52149498462677,0.0385907925665378,0.999104142189026,0.3621598482131958,0.5201389193534851,0.0386125519871711,0.9988695979118348,0.3615665137767792,0.5185323357582092,0.0385820008814334,0.9989435076713562,0.3660944402217865,0.4918177425861358,-0.0480798818171024,0.9995717406272888,0.3645844757556915,0.4997100830078125,0.0941419377923011,0.9974667429924012,0.3809532225131988,0.5183845162391663,0.0135796414688229,0.999025821685791,0.3803329765796661,0.5212893486022949,0.0550036095082759,0.9977577924728394,0.4064183831214905,0.4614129066467285,-0.1341163665056228,0.999964475631714,0.4075671732425689,0.4798696339130401,0.1893390268087387,0.9978497624397278,0.4347896575927734,0.4750743210315704,-0.1729950904846191,0.9959819316864014,0.4466086030006408,0.4665565490722656,0.3207385838031769,0.0329186394810676,0.4613791704177856,0.5099272131919861,-0.1048147678375244,0.9902947545051576,0.4615934789180755,0.4881315529346466,0.3991304337978363,0.0819639340043068,0.4769565165042877,0.5118097066879272,-0.1176934987306594,0.982596516609192,0.4683645665645599,0.4921716153621673,0.4197201728820801,0.1004889905452728,0.4772727191448211,0.5172390341758728,-0.1181340217590332,0.981450378894806,0.4662784337997436,0.4932863712310791,0.394948661327362,0.1098170056939125,0.4746671617031097,0.515559196472168,-0.1009040623903274,0.966799020767212,0.4739524722099304,0.4975510239601135,0.3893566429615021,0.1112687736749649,0.5285606980323792,0.4320484101772308,-0.0879978090524673,0.9989446401596068,0.5300735831260681,0.4720705151557922,0.0880252048373222,0.9981455206871032,0.6286697387695312,0.4101846218109131,-0.103456974029541,0.9912191033363342,0.6277564764022827,0.5044615864753723,0.0556644834578037,0.946533739566803,0.7229066491127014,0.3824734985828399,-0.0825563371181488,0.9922744631767272,0.720901370048523,0.5637048482894897,0.0606196485459804,0.9672324657440186,0.7373285293579102,0.3696055114269256,-0.0844439566135406,0.9478960037231444,0.7367661595344543,0.5518694519996643,0.0566840134561061,0.8978796005249023,0.7465412020683289,0.4394034743309021,-0.1667181700468063,0.9896149039268494,0.743338942527771,0.6291638612747192,-0.0014407702255994,0.9697064757347108,video1.MOV_keypoints.csv
0.3718224465847015,0.5241290926933289,0.0153117766603827,0.9994357824325562,0.3628923296928406,0.514253556728363,-0.0072348336689174,0.9993606805801392,0.3628892004489898,0.511691153049469,-0.0072655458934605,0.999445617198944,0.3628601729869842,0.5090795159339905,-0.0072627365589141,0.9996015429496764,0.3621865510940552,0.5159634351730347,0.0235321465879678,0.9991649985313416,0.3616884052753448,0.5146716833114624,0.0235216505825519,0.9989490509033204,0.361114352941513,0.5133454203605652,0.0234976802021265,0.999019205570221,0.3660957515239715,0.4883143603801727,-0.058913018554449,0.9996015429496764,0.3644131124019623,0.4955552816390991,0.0803299844264984,0.9976728558540344,0.380210280418396,0.5147626399993896,-0.0004063429660163,0.9990919232368468,0.3796144127845764,0.5176039338111877,0.0398380793631076,0.9979087710380554,0.4063978493213653,0.4612926244735718,-0.140523612499237,0.999964952468872,0.406250536441803,0.475138247013092,0.186609074473381,0.997899889945984,0.4296527504920959,0.4755384624004364,-0.2385024130344391,0.9957653284072876,0.4308446943759918,0.460973173379898,0.3989612758159637,0.0319355055689811,0.4526582360267639,0.5127412676811218,-0.2450475394725799,0.9899981021881104,0.4317907392978668,0.4866881668567657,0.6036869883537292,0.0812713280320167,0.4661571383476257,0.5166531205177307,-0.2630378603935241,0.9823307991027832,0.4334697723388672,0.4921403527259826,0.6460769772529602,0.1009665429592132,0.4665691554546356,0.5234889984130859,-0.2635314166545868,0.981256902217865,0.4323224425315857,0.4931907951831817,0.6272792816162109,0.1104221120476722,0.4637115597724914,0.5214208364486694,-0.2432282418012619,0.9660766124725342,0.4330144822597503,0.4963686466217041,0.6006489992141724,0.1120696365833282,0.52849942445755,0.4300212860107422,-0.0889737829566001,0.9989976286888124,0.5298264622688293,0.4697271585464477,0.088987335562706,0.9982560276985168,0.6287997961044312,0.4080312848091125,-0.1063897535204887,0.9915955662727356,0.6254307627677917,0.5120941400527954,0.0482461340725421,0.9491881132125854,0.7225240468978882,0.3824886679649353,-0.0830040797591209,0.9927752017974854,0.7169945240020752,0.5802204012870789,0.0575896427035331,0.9691410064697266,0.737281084060669,0.3701174855232239,-0.0847890526056289,0.949901044368744,0.731162428855896,0.5693766474723816,0.0538187511265277,0.9015920162200928,0.7464284300804138,0.4388819336891174,-0.1652684062719345,0.990245521068573,0.742233157157898,0.6442624926567078,-0.0069970390759408,0.9711945056915284,video1.MOV_keypoints.csv
0.369983971118927,0.5204561352729797,-0.0024630511179566,0.9994711875915528,0.3613969981670379,0.5096908807754517,-0.023124748840928,0.99941086769104,0.3615416288375854,0.5074681639671326,-0.0231465362012386,0.9994903802871704,0.3616687357425689,0.5050390958786011,-0.0231247004121541,0.999631404876709,0.3606516718864441,0.5110929012298584,0.0081698140129446,0.9992281198501588,0.3602352142333984,0.5099009275436401,0.0081466464325785,0.9990329146385192,0.3597328960895538,0.5086251497268677,0.0081275245174765,0.9990985989570618,0.3659215569496155,0.4851630926132202,-0.0698107853531837,0.9996298551559448,0.3638163208961487,0.4911241233348846,0.0716247260570526,0.9978810548782348,0.3784579038619995,0.5122295618057251,-0.0170008148998022,0.9991569519042968,0.3779956996440887,0.5147452354431152,0.023828599601984,0.9980639815330504,0.4063823521137237,0.4614767432212829,-0.1541182249784469,0.9999651312828064,0.4053182601928711,0.4714404046535492,0.1807103306055069,0.9979866743087769,0.4273045361042022,0.4788014590740204,-0.2971328794956207,0.9953782558441162,0.4282129108905792,0.4604804813861847,0.4265588819980621,0.0307613816112279,0.4496167600154876,0.5169079899787903,-0.3546388745307922,0.9898291826248168,0.4318650960922241,0.4841178059577942,0.6759604811668396,0.0811038017272949,0.4614435732364654,0.5237987637519836,-0.3801098465919494,0.9823464155197144,0.4341302514076233,0.4899173974990845,0.7273215651512146,0.1026366502046585,0.46138396859169,0.5296608805656433,-0.3766824901103973,0.9813289642333984,0.4329575002193451,0.4902092814445495,0.7101790308952332,0.1124346703290939,0.4586458504199981,0.5267298221588135,-0.3530527651309967,0.965544044971466,0.4329563975334167,0.4928018152713775,0.6755673289299011,0.1140222400426864,0.5280408263206482,0.4275880753993988,-0.0898429155349731,0.9990565180778505,0.5291775465011597,0.4675650000572204,0.0897987559437751,0.9983802437782288,0.6287634968757629,0.4060133099555969,-0.1085720062255859,0.992013454437256,0.6214474439620972,0.5178853273391724,0.0410414412617683,0.9520428776741028,0.7221413254737854,0.3824481964111328,-0.080557070672512,0.9932880401611328,0.7123460173606873,0.5930027365684509,0.0554074682295322,0.97115820646286,0.7371776700019836,0.370348572731018,-0.0803291276097297,0.9519723653793336,0.7253509163856506,0.5840708017349243,0.0520899891853332,0.9051342606544496,0.7461764812469482,0.437571257352829,-0.1599715054035186,0.990898847579956,0.7410895824432373,0.6521608829498291,-0.0111170401796698,0.9729556441307068,video1.MOV_keypoints.csv
0.3689511716365814,0.5185046792030334,-0.0073712482117116,0.9995039701461792,0.3604768216609955,0.5073083639144897,-0.0284292418509721,0.999455749988556,0.3606721460819244,0.5051318407058716,-0.028454141691327,0.9995295405387878,0.3608573079109192,0.5026326775550842,-0.0284298956394195,0.9996582865715028,0.3597246706485748,0.5087627172470093,0.0026816038880497,0.9992848634719848,0.3593349754810333,0.5076403617858887,0.0026536281220614,0.9991077184677124,0.3588658571243286,0.5063818693161011,0.0026161770801991,0.999170184135437,0.3656802773475647,0.4831216931343078,-0.0734819397330284,0.9996532797813416,0.3633865118026733,0.4888363182544708,0.0673707798123359,0.9980669021606444,0.3774106800556183,0.5106316208839417,-0.0211847778409719,0.9992169141769408,0.3770065307617187,0.513283371925354,0.019404811784625,0.9982107877731324,0.4065327048301697,0.4603354930877685,-0.1529922932386398,0.9999628067016602,0.4053100645542145,0.4719065725803375,0.1741851717233657,0.9981165528297424,0.4303578734397888,0.4907324910163879,-0.2880952060222626,0.9942278861999512,0.4312882125377655,0.4634920060634613,0.4063665270805359,0.0307681821286678,0.4445218443870544,0.5233108401298523,-0.3433736264705658,0.9889556169509888,0.4396855533123016,0.4987945556640625,0.62104332447052,0.0882067456841468,0.4540506303310394,0.5313052535057068,-0.3685103058815002,0.9816523194313048,0.4438196718692779,0.5098822116851807,0.6641119122505188,0.1128842160105705,0.4542207419872284,0.5364279747009277,-0.3684490323066711,0.9806947708129884,0.4469644129276275,0.5124465823173523,0.644135594367981,0.1238184496760368,0.451644092798233,0.5315888524055481,-0.3430694043636322,0.9640026688575744,0.4460494816303253,0.5104290843009949,0.6183372139930725,0.1253928691148758,0.5277141332626343,0.4260757267475128,-0.0892836228013038,0.99912029504776,0.5282800793647766,0.4674313962459564,0.0892482548952102,0.9985089302062988,0.627901017665863,0.4048696756362915,-0.1139333248138427,0.9922972321510316,0.6186875104904175,0.5235499739646912,0.0313245542347431,0.9551085829734802,0.7213985323905945,0.3824420869350433,-0.0854208022356033,0.9937214851379396,0.7089667916297913,0.6051260828971863,0.0461869239807128,0.9732166528701782,0.7367388010025024,0.3703986406326294,-0.0852401256561279,0.9528405666351318,0.7212494611740112,0.5965820550918579,0.0429843813180923,0.909333348274231,0.745780348777771,0.437356948852539,-0.1696430146694183,0.9914104342460632,0.7395842671394348,0.6599172353744507,-0.0230323802679777,0.9747530221939088,video1.MOV_keypoints.csv
0.3683235049247741,0.5172938108444214,-0.012528364546597,0.99952632188797,0.3597317337989807,0.5059112906455994,-0.0332848243415355,0.9994921088218688,0.3599256575107574,0.5037108063697815,-0.0333054102957248,0.9995627403259276,0.360102504491806,0.5010812282562256,-0.033262550830841,0.999679446220398,0.3589847385883331,0.5072996616363525,-0.0022072719875723,0.999327838420868,0.3585993945598602,0.5061566829681396,-0.0022294588852673,0.9991686940193176,0.3581448793411255,0.5048136711120605,-0.0022591380402445,0.9992285966873168,0.3652782738208771,0.4814724922180176,-0.078386977314949,0.9996704459190368,0.3629136383533478,0.4868586659431457,0.0624718777835369,0.9982308745384216,0.3767659068107605,0.5097598433494568,-0.0267411861568689,0.9992650747299194,0.3763787150382995,0.5125458836555481,0.0139078227803111,0.998330056667328,0.4065228402614593,0.4597563743591308,-0.1603379100561142,0.9999619126319884,0.4053162336349487,0.4724672436714172,0.1667422503232956,0.9982337355613708,0.4297688603401184,0.4943844974040985,-0.3392732441425323,0.9935869574546814,0.4303905367851257,0.4665224254131317,0.4055179357528686,0.0315269082784652,0.4340648055076599,0.5282521843910217,-0.4452604651451111,0.9889039397239684,0.4381404817104339,0.5077861547470093,0.630784809589386,0.1029197722673416,0.444070428609848,0.5377147197723389,-0.4767171144485473,0.9818912148475648,0.4419330358505249,0.5198885202407837,0.6762040257453918,0.1318343579769134,0.4431540071964264,0.5418038964271545,-0.4730774164199829,0.9809500575065612,0.4441686868667602,0.5197500586509705,0.6573177576065063,0.1440813392400741,0.440346747636795,0.5372794270515442,-0.4449511766433716,0.9639341831207277,0.4435862898826599,0.5165868401527405,0.6291875839233398,0.144889697432518,0.5277045965194702,0.426547110080719,-0.0893583446741104,0.9991878271102904,0.528012216091156,0.4675606191158294,0.0893311500549316,0.9986337423324584,0.6263235807418823,0.4050134420394897,-0.1138852015137672,0.992601215839386,0.6171383261680603,0.5264954566955566,0.0308409724384546,0.957892119884491,0.7209480404853821,0.3825800716876983,-0.0964376702904701,0.994151532649994,0.7059528827667236,0.6125698685646057,0.0394682958722114,0.9751039743423462,0.7364143133163452,0.3705165982246399,-0.0979044064879417,0.9544554948806764,0.7176922559738159,0.605746865272522,0.035813819617033,0.9132727980613708,0.7454569339752197,0.4391289949417114,-0.1827247440814972,0.9919366240501404,0.7378207445144653,0.6725625991821289,-0.0285912863910198,0.9764662384986876,video1.MOV_keypoints.csv
0.3682393431663513,0.5173488259315491,-0.0069344853982329,0.9995598793029784,0.359552264213562,0.5059182047843933,-0.0287200193852186,0.9995324611663818,0.3597027957439422,0.5035645365715027,-0.0287478286772966,0.9995967745780944,0.359832763671875,0.5007972717285156,-0.0287199206650257,0.9997043013572692,0.3588479459285736,0.5074490308761597,0.0021879924461245,0.9993804097175598,0.3584451675415039,0.5062130689620972,0.0021727452985942,0.9992345571517944,0.357978492975235,0.5047663450241089,0.0021337568759918,0.9992914795875548,0.3648142516613006,0.4805333912372589,-0.0753711909055709,0.9996929168701172,0.3625443279743194,0.4860813319683075,0.0647549256682396,0.9983845949172974,0.376571774482727,0.509830117225647,-0.0210592485964298,0.9993182420730592,0.3761797845363617,0.5126944780349731,0.0193246025592088,0.9984613060951232,0.4065336287021637,0.4585331976413727,-0.1532807499170303,0.9999562501907348,0.4054214358329773,0.4727255702018738,0.1658737510442733,0.9983551502227784,0.4201000332832336,0.4939840137958526,-0.2806349098682403,0.9924530982971193,0.432069182395935,0.4749205410480499,0.3797872960567474,0.0324591770768165,0.4247999787330627,0.5343589186668396,-0.3000912666320801,0.987051784992218,0.4420927464962005,0.5190821290016174,0.5295570492744446,0.1089900806546211,0.4330409467220306,0.5443246960639954,-0.3199548125267029,0.9800490736961364,0.446969598531723,0.5321795344352722,0.5630117654800415,0.139225885272026,0.432334303855896,0.5457916855812073,-0.3269682824611664,0.9791001677513124,0.4413343071937561,0.5277034640312195,0.5409422516822815,0.1524889022111892,0.4303193092346191,0.5411911010742188,-0.3024191558361053,0.9607633352279664,0.440481573343277,0.523287832736969,0.523729145526886,0.1535836160182953,0.5277279615402222,0.4266796410083771,-0.0860317051410675,0.9992486238479614,0.5280458331108093,0.4691571593284607,0.0860432833433151,0.998746693134308,0.6256551146507263,0.4051564633846283,-0.1133547201752662,0.9928376078605652,0.6167676448822021,0.5285593867301941,0.0284945536404848,0.9609812498092652,0.7204631567001343,0.3827325403690338,-0.0944574028253555,0.9945230484008788,0.7047316431999207,0.6144567131996155,0.0395866818726062,0.9770597219467164,0.7357938289642334,0.3705686330795288,-0.0960938185453414,0.9547299146652222,0.7166444063186646,0.6067531108856201,0.0362007245421409,0.9180959463119508,0.7451390027999878,0.4402692019939422,-0.1838198006153106,0.9923896193504332,0.7366712689399719,0.6736639738082886,-0.02844631485641,0.9782037138938904,video1.MOV_keypoints.csv
0.3683145344257355,0.5178260803222656,-0.0025695422664284,0.9995763301849364,0.3596125245094299,0.5066512227058411,-0.0253047458827495,0.9995559453964232,0.359770119190216,0.5042147040367126,-0.0253388117998838,0.9996142387390136,0.359896183013916,0.5013937950134277,-0.0253209602087736,0.9997177124023438,0.3588832318782806,0.5081878304481506,0.00503471493721,0.9994106292724608,0.3584829270839691,0.5068796277046204,0.0050226086750626,0.9992714524269104,0.3580150604248047,0.5053516030311584,0.0049853208474814,0.9993306994438172,0.3646416962146759,0.4807304143905639,-0.0757322013378143,0.9997033476829528,0.3625134825706482,0.4861341118812561,0.0603563152253627,0.9984800815582277,0.3766845762729645,0.5102263689041138,-0.0174007508903741,0.999331533908844,0.3762811720371246,0.5130517482757568,0.0223121251910924,0.9985227584838868,0.4065694212913513,0.4586640298366546,-0.1479870229959488,0.9999372959136964,0.4055787026882171,0.4729242026805877,0.1593726277351379,0.998393177986145,0.4143562018871307,0.5162697434425354,-0.1797778755426406,0.9898287057876588,0.4326088726520538,0.4827658236026764,0.331106573343277,0.0326241105794906,0.4201460480690002,0.5437303781509399,-0.0838741809129715,0.979424238204956,0.4392709732055664,0.5291527509689331,0.4529878497123718,0.110517606139183,0.4286770820617676,0.551705002784729,-0.0892282947897911,0.970953404903412,0.4366196691989898,0.5384496450424194,0.4768414199352264,0.1409989446401596,0.4282764494419098,0.5528939366340637,-0.0959690511226654,0.970067262649536,0.4362359642982483,0.5362240672111511,0.4552424848079681,0.1546886265277862,0.4262241423130035,0.5475701093673706,-0.0822944641113281,0.9489390254020692,0.4358497858047485,0.5278813242912292,0.4458008706569671,0.156381607055664,0.5277528762817383,0.4293157756328583,-0.0833275690674781,0.9992890357971193,0.5276808738708496,0.4732284843921661,0.0833436250686645,0.998839795589447,0.6251466274261475,0.4053300619125366,-0.1031804904341697,0.9929672479629515,0.6167899370193481,0.5295029878616333,0.0355641655623912,0.9636081457138062,0.7197532057762146,0.3827567994594574,-0.0836905539035797,0.9948583245277404,0.7040072679519653,0.6099061369895935,0.0510794557631015,0.9788462519645692,0.7349164485931396,0.3705662786960602,-0.0859036967158317,0.9550906419754028,0.7149225473403931,0.600495457649231,0.0485745407640934,0.922209084033966,0.7448559403419495,0.4409486949443817,-0.170159712433815,0.9928408861160278,0.7359951734542847,0.6656441688537598,-0.0049210269935429,0.979803502559662,video1.MOV_keypoints.csv
0.3689585626125335,0.5184816122055054,0.0067870230413973,0.9996071457862854,0.3604981601238251,0.5083001255989075,-0.0169354286044836,0.9995900988578796,0.3604832887649536,0.5055845379829407,-0.0169675052165985,0.9996423721313475,0.3604592978954315,0.5025594830513,-0.0169660616666078,0.9997383952140808,0.359904795885086,0.509951114654541,0.0120164714753627,0.9994566440582277,0.3594553768634796,0.508501410484314,0.0120057007297873,0.9993273615837096,0.3589617609977722,0.5067720413208008,0.011975179426372,0.9993842840194702,0.3646674156188965,0.4816110730171203,-0.0732194483280181,0.999724805355072,0.3627768754959106,0.4873147010803222,0.06492330878973,0.9985999464988708,0.3773428499698639,0.5104082822799683,-0.0097897136583924,0.9993681907653807,0.3770121932029724,0.513190507888794,0.0277859009802341,0.9986209869384766,0.4071451425552368,0.4578359723091125,-0.1395710855722427,0.9999199509620668,0.4056057035923004,0.4777727425098419,0.1607400029897689,0.99843567609787,0.4124803841114044,0.5189156532287598,-0.1401066184043884,0.988523006439209,0.4304051995277405,0.5009689331054688,0.2981813251972198,0.037574116140604,0.4162489771842956,0.5486970543861389,0.0017087851883843,0.9725834727287292,0.4197125732898712,0.539018452167511,0.3786617517471313,0.1219422668218612,0.423302948474884,0.5588743686676025,0.0036482205614447,0.961247980594635,0.4234153628349304,0.553943395614624,0.395186573266983,0.1511818021535873,0.4225881993770599,0.5598311424255371,-0.0054863849654793,0.9602603912353516,0.4246412813663482,0.5511429905891418,0.3766544163227081,0.165615439414978,0.4205350279808044,0.5542216897010803,0.0040534287691116,0.9368556141853333,0.4233688116073608,0.5455204844474792,0.3709750473499298,0.168039008975029,0.5277746915817261,0.4341390430927276,-0.0826036557555198,0.9993319511413574,0.5276861190795898,0.4783666431903839,0.082621119916439,0.9989338517189026,0.6244395971298218,0.4067033231258392,-0.1010881438851356,0.9929801225662231,0.6171762347221375,0.5303247570991516,0.0468869470059871,0.9653257727622986,0.719232439994812,0.3829279243946075,-0.0822871252894401,0.995024800300598,0.7049686908721924,0.6058030128479004,0.0583306178450584,0.9801546335220336,0.7342962622642517,0.3705853521823883,-0.0843766406178474,0.9548176527023317,0.7166756391525269,0.5944610238075256,0.0554448254406452,0.9248374700546264,0.7445957064628601,0.4418409466743469,-0.1629744917154312,0.9931155443191528,0.7358540892601013,0.6613084673881531,0.0069298231974244,0.9808712005615234,video1.MOV_keypoints.csv
